name,file,type
ZTF18aaceepu,ZTF18aaceepu_alert_25.npy,SN Ia
ZTF18aaceepu,ZTF18aaceepu_alert_27.npy,SN Ia
ZTF18aaceepu,ZTF18aaceepu_alert_28.npy,SN Ia
ZTF18aaceepu,ZTF18aaceepu_alert_30.npy,SN Ia
ZTF18aaceepu,ZTF18aaceepu_alert_32.npy,SN Ia
ZTF18aachojf,ZTF18aachojf_alert_1.npy,AGN
ZTF18aadkjmo,ZTF18aadkjmo_alert_0.npy,AGN
ZTF18aadlaxo,ZTF18aadlaxo_alert_5.npy,SN Ia
ZTF18aadlaxo,ZTF18aadlaxo_alert_6.npy,SN Ia
ZTF18aadlaxo,ZTF18aadlaxo_alert_7.npy,SN Ia
ZTF18aadlaxo,ZTF18aadlaxo_alert_8.npy,SN Ia
ZTF18aadlaxo,ZTF18aadlaxo_alert_9.npy,SN Ia
ZTF18aadnqwz,ZTF18aadnqwz_alert_10.npy,AGN
ZTF18aadnqwz,ZTF18aadnqwz_alert_5.npy,AGN
ZTF18aadnqwz,ZTF18aadnqwz_alert_6.npy,AGN
ZTF18aadnqwz,ZTF18aadnqwz_alert_7.npy,AGN
ZTF18aadnqwz,ZTF18aadnqwz_alert_8.npy,AGN
ZTF18aadnqwz,ZTF18aadnqwz_alert_9.npy,AGN
ZTF18aadsuxd,ZTF18aadsuxd_alert_17.npy,SN II
ZTF18aadsuxd,ZTF18aadsuxd_alert_19.npy,SN II
ZTF18aadsuxd,ZTF18aadsuxd_alert_21.npy,SN II
ZTF18aadsuxd,ZTF18aadsuxd_alert_23.npy,SN II
ZTF18aadsuxd,ZTF18aadsuxd_alert_25.npy,SN II
ZTF18aadsuxd,ZTF18aadsuxd_alert_26.npy,SN II
ZTF18aadsuxd,ZTF18aadsuxd_alert_28.npy,SN II
ZTF18aadsuxd,ZTF18aadsuxd_alert_30.npy,SN II
ZTF18aadsuxd,ZTF18aadsuxd_alert_32.npy,SN II
ZTF18aadsuxd,ZTF18aadsuxd_alert_34.npy,SN II
ZTF18aaegvyd,ZTF18aaegvyd_alert_0.npy,SN IIP
ZTF18aaemivw,ZTF18aaemivw_alert_12.npy,SN Ia
ZTF18aaemivw,ZTF18aaemivw_alert_13.npy,SN Ia
ZTF18aaemivw,ZTF18aaemivw_alert_14.npy,SN Ia
ZTF18aaemivw,ZTF18aaemivw_alert_16.npy,SN Ia
ZTF18aaemivw,ZTF18aaemivw_alert_17.npy,SN Ia
ZTF18aaemivw,ZTF18aaemivw_alert_18.npy,SN Ia
ZTF18aaemivw,ZTF18aaemivw_alert_19.npy,SN Ia
ZTF18aaemivw,ZTF18aaemivw_alert_21.npy,SN Ia
ZTF18aaemivw,ZTF18aaemivw_alert_22.npy,SN Ia
ZTF18aaemivw,ZTF18aaemivw_alert_23.npy,SN Ia
ZTF18aaenfaa,ZTF18aaenfaa_alert_1.npy,AGN
ZTF18aaeoiwu,ZTF18aaeoiwu_alert_0.npy,Stellar variable
ZTF18aaezzww,ZTF18aaezzww_alert_14.npy,SN Ia
ZTF18aaezzww,ZTF18aaezzww_alert_15.npy,SN Ia
ZTF18aaezzww,ZTF18aaezzww_alert_17.npy,SN Ia
ZTF18aaezzww,ZTF18aaezzww_alert_18.npy,SN Ia
ZTF18aaezzww,ZTF18aaezzww_alert_20.npy,SN Ia
ZTF18aaezzww,ZTF18aaezzww_alert_21.npy,SN Ia
ZTF18aaezzww,ZTF18aaezzww_alert_23.npy,SN Ia
ZTF18aaezzww,ZTF18aaezzww_alert_24.npy,SN Ia
ZTF18aaezzww,ZTF18aaezzww_alert_26.npy,SN Ia
ZTF18aaezzww,ZTF18aaezzww_alert_27.npy,SN Ia
ZTF18aafdigb,ZTF18aafdigb_alert_4.npy,SN Ia
ZTF18aafdigb,ZTF18aafdigb_alert_5.npy,SN Ia
ZTF18aafdigb,ZTF18aafdigb_alert_6.npy,SN Ia
ZTF18aafdigb,ZTF18aafdigb_alert_7.npy,SN Ia
ZTF18aaflcyp,ZTF18aaflcyp_alert_2.npy,AGN
ZTF18aaflcyp,ZTF18aaflcyp_alert_3.npy,AGN
ZTF18aafpfwr,ZTF18aafpfwr_alert_4.npy,SN Ia
ZTF18aafpfwr,ZTF18aafpfwr_alert_5.npy,SN Ia
ZTF18aafpfwr,ZTF18aafpfwr_alert_6.npy,SN Ia
ZTF18aafpfwr,ZTF18aafpfwr_alert_7.npy,SN Ia
ZTF18aagpxsx,ZTF18aagpxsx_alert_1.npy,Stellar variable
ZTF18aagpzjk,ZTF18aagpzjk_alert_0.npy,SN IIP
ZTF18aagrdcs,ZTF18aagrdcs_alert_14.npy,SN Ib
ZTF18aagrdcs,ZTF18aagrdcs_alert_15.npy,SN Ib
ZTF18aagrdcs,ZTF18aagrdcs_alert_17.npy,SN Ib
ZTF18aagrdcs,ZTF18aagrdcs_alert_18.npy,SN Ib
ZTF18aagrdcs,ZTF18aagrdcs_alert_20.npy,SN Ib
ZTF18aagrdcs,ZTF18aagrdcs_alert_21.npy,SN Ib
ZTF18aagrdcs,ZTF18aagrdcs_alert_23.npy,SN Ib
ZTF18aagrdcs,ZTF18aagrdcs_alert_24.npy,SN Ib
ZTF18aagrdcs,ZTF18aagrdcs_alert_26.npy,SN Ib
ZTF18aagrdcs,ZTF18aagrdcs_alert_27.npy,SN Ib
ZTF18aagrggs,ZTF18aagrggs_alert_2.npy,Stellar variable
ZTF18aagrggs,ZTF18aagrggs_alert_3.npy,Stellar variable
ZTF18aagrggs,ZTF18aagrggs_alert_4.npy,Stellar variable
ZTF18aagrkwn,ZTF18aagrkwn_alert_1.npy,AGN
ZTF18aagrtxs,ZTF18aagrtxs_alert_13.npy,SN Ia
ZTF18aagrtxs,ZTF18aagrtxs_alert_14.npy,SN Ia
ZTF18aagrtxs,ZTF18aagrtxs_alert_16.npy,SN Ia
ZTF18aagrtxs,ZTF18aagrtxs_alert_17.npy,SN Ia
ZTF18aagrtxs,ZTF18aagrtxs_alert_19.npy,SN Ia
ZTF18aagrtxs,ZTF18aagrtxs_alert_20.npy,SN Ia
ZTF18aagrtxs,ZTF18aagrtxs_alert_22.npy,SN Ia
ZTF18aagrtxs,ZTF18aagrtxs_alert_23.npy,SN Ia
ZTF18aagrtxs,ZTF18aagrtxs_alert_25.npy,SN Ia
ZTF18aagrtxs,ZTF18aagrtxs_alert_26.npy,SN Ia
ZTF18aagstdc,ZTF18aagstdc_alert_10.npy,SN Ia
ZTF18aagstdc,ZTF18aagstdc_alert_11.npy,SN Ia
ZTF18aagstdc,ZTF18aagstdc_alert_12.npy,SN Ia
ZTF18aagstdc,ZTF18aagstdc_alert_13.npy,SN Ia
ZTF18aagstdc,ZTF18aagstdc_alert_7.npy,SN Ia
ZTF18aagstdc,ZTF18aagstdc_alert_8.npy,SN Ia
ZTF18aagstdc,ZTF18aagstdc_alert_9.npy,SN Ia
ZTF18aagteoy,ZTF18aagteoy_alert_13.npy,AGN
ZTF18aagteoy,ZTF18aagteoy_alert_14.npy,AGN
ZTF18aagteoy,ZTF18aagteoy_alert_16.npy,AGN
ZTF18aagteoy,ZTF18aagteoy_alert_17.npy,AGN
ZTF18aagteoy,ZTF18aagteoy_alert_18.npy,AGN
ZTF18aagteoy,ZTF18aagteoy_alert_20.npy,AGN
ZTF18aagteoy,ZTF18aagteoy_alert_21.npy,AGN
ZTF18aagteoy,ZTF18aagteoy_alert_22.npy,AGN
ZTF18aagteoy,ZTF18aagteoy_alert_24.npy,AGN
ZTF18aagteoy,ZTF18aagteoy_alert_25.npy,AGN
ZTF18aagtwyh,ZTF18aagtwyh_alert_5.npy,SN Ia
ZTF18aagtwyh,ZTF18aagtwyh_alert_6.npy,SN Ia
ZTF18aagtwyh,ZTF18aagtwyh_alert_7.npy,SN Ia
ZTF18aagtwyh,ZTF18aagtwyh_alert_8.npy,SN Ia
ZTF18aagtwyh,ZTF18aagtwyh_alert_9.npy,SN Ia
ZTF18aahatvc,ZTF18aahatvc_alert_0.npy,SN Ia
ZTF18aahbiav,ZTF18aahbiav_alert_2.npy,AGN
ZTF18aahbiav,ZTF18aahbiav_alert_3.npy,AGN
ZTF18aahesrp,ZTF18aahesrp_alert_1.npy,SN Ia
ZTF18aahesrp,ZTF18aahesrp_alert_2.npy,SN Ia
ZTF18aahfjdt,ZTF18aahfjdt_alert_2.npy,AGN
ZTF18aahfjdt,ZTF18aahfjdt_alert_3.npy,AGN
ZTF18aahfjdt,ZTF18aahfjdt_alert_4.npy,AGN
ZTF18aahfohe,ZTF18aahfohe_alert_10.npy,AGN
ZTF18aahfohe,ZTF18aahfohe_alert_11.npy,AGN
ZTF18aahfohe,ZTF18aahfohe_alert_12.npy,AGN
ZTF18aahfohe,ZTF18aahfohe_alert_13.npy,AGN
ZTF18aahfohe,ZTF18aahfohe_alert_7.npy,AGN
ZTF18aahfohe,ZTF18aahfohe_alert_8.npy,AGN
ZTF18aahfohe,ZTF18aahfohe_alert_9.npy,AGN
ZTF18aahfzea,ZTF18aahfzea_alert_3.npy,SN Ia
ZTF18aahfzea,ZTF18aahfzea_alert_4.npy,SN Ia
ZTF18aahfzea,ZTF18aahfzea_alert_5.npy,SN Ia
ZTF18aahfzea,ZTF18aahfzea_alert_6.npy,SN Ia
ZTF18aahhqih,ZTF18aahhqih_alert_4.npy,SN IIP
ZTF18aahhqih,ZTF18aahhqih_alert_5.npy,SN IIP
ZTF18aahhqih,ZTF18aahhqih_alert_6.npy,SN IIP
ZTF18aahhqih,ZTF18aahhqih_alert_7.npy,SN IIP
ZTF18aahhqih,ZTF18aahhqih_alert_8.npy,SN IIP
ZTF18aahhzqn,ZTF18aahhzqn_alert_10.npy,SN Ib
ZTF18aahhzqn,ZTF18aahhzqn_alert_11.npy,SN Ib
ZTF18aahhzqn,ZTF18aahhzqn_alert_12.npy,SN Ib
ZTF18aahhzqn,ZTF18aahhzqn_alert_13.npy,SN Ib
ZTF18aahhzqn,ZTF18aahhzqn_alert_14.npy,SN Ib
ZTF18aahhzqn,ZTF18aahhzqn_alert_15.npy,SN Ib
ZTF18aahhzqn,ZTF18aahhzqn_alert_16.npy,SN Ib
ZTF18aahhzqn,ZTF18aahhzqn_alert_17.npy,SN Ib
ZTF18aahhzqn,ZTF18aahhzqn_alert_18.npy,SN Ib
ZTF18aahhzqn,ZTF18aahhzqn_alert_9.npy,SN Ib
ZTF18aahijwe,ZTF18aahijwe_alert_10.npy,AGN
ZTF18aahijwe,ZTF18aahijwe_alert_11.npy,AGN
ZTF18aahijwe,ZTF18aahijwe_alert_12.npy,AGN
ZTF18aahijwe,ZTF18aahijwe_alert_13.npy,AGN
ZTF18aahijwe,ZTF18aahijwe_alert_14.npy,AGN
ZTF18aahijwe,ZTF18aahijwe_alert_15.npy,AGN
ZTF18aahijwe,ZTF18aahijwe_alert_16.npy,AGN
ZTF18aahijwe,ZTF18aahijwe_alert_17.npy,AGN
ZTF18aahijwe,ZTF18aahijwe_alert_9.npy,AGN
ZTF18aahmhxu,ZTF18aahmhxu_alert_10.npy,SN II
ZTF18aahmhxu,ZTF18aahmhxu_alert_11.npy,SN II
ZTF18aahmhxu,ZTF18aahmhxu_alert_6.npy,SN II
ZTF18aahmhxu,ZTF18aahmhxu_alert_7.npy,SN II
ZTF18aahmhxu,ZTF18aahmhxu_alert_8.npy,SN II
ZTF18aahmhxu,ZTF18aahmhxu_alert_9.npy,SN II
ZTF18aahoprl,ZTF18aahoprl_alert_1.npy,AGN
ZTF18aahoprl,ZTF18aahoprl_alert_2.npy,AGN
ZTF18aahpbal,ZTF18aahpbal_alert_2.npy,AGN
ZTF18aahpbal,ZTF18aahpbal_alert_3.npy,AGN
ZTF18aahpbal,ZTF18aahpbal_alert_4.npy,AGN
ZTF18aahptcq,ZTF18aahptcq_alert_5.npy,SN Ia
ZTF18aahptcq,ZTF18aahptcq_alert_6.npy,SN Ia
ZTF18aahptcq,ZTF18aahptcq_alert_7.npy,SN Ia
ZTF18aahptcq,ZTF18aahptcq_alert_8.npy,SN Ia
ZTF18aahptcq,ZTF18aahptcq_alert_9.npy,SN Ia
ZTF18aahqkbt,ZTF18aahqkbt_alert_2.npy,Tidal Disruption Event
ZTF18aahqkbt,ZTF18aahqkbt_alert_3.npy,Tidal Disruption Event
ZTF18aahqmsr,ZTF18aahqmsr_alert_10.npy,SN Ia
ZTF18aahqmsr,ZTF18aahqmsr_alert_11.npy,SN Ia
ZTF18aahqmsr,ZTF18aahqmsr_alert_12.npy,SN Ia
ZTF18aahqmsr,ZTF18aahqmsr_alert_6.npy,SN Ia
ZTF18aahqmsr,ZTF18aahqmsr_alert_7.npy,SN Ia
ZTF18aahqmsr,ZTF18aahqmsr_alert_8.npy,SN Ia
ZTF18aahqmsr,ZTF18aahqmsr_alert_9.npy,SN Ia
ZTF18aahshhp,ZTF18aahshhp_alert_1.npy,SN Ia
ZTF18aahshhp,ZTF18aahshhp_alert_2.npy,SN Ia
ZTF18aahwhbk,ZTF18aahwhbk_alert_1.npy,SN Ia
ZTF18aahwhbk,ZTF18aahwhbk_alert_2.npy,SN Ia
ZTF18aaiiigm,ZTF18aaiiigm_alert_1.npy,SN Ia
ZTF18aaiiigm,ZTF18aaiiigm_alert_2.npy,SN Ia
ZTF18aailmnv,ZTF18aailmnv_alert_0.npy,SN Ia
ZTF18aailsee,ZTF18aailsee_alert_2.npy,AGN
ZTF18aailsee,ZTF18aailsee_alert_3.npy,AGN
ZTF18aaisuxz,ZTF18aaisuxz_alert_1.npy,SN Ia
ZTF18aaivnak,ZTF18aaivnak_alert_1.npy,SN Ia
ZTF18aaivnak,ZTF18aaivnak_alert_2.npy,SN Ia
ZTF18aaiwzie,ZTF18aaiwzie_alert_3.npy,SN Ia
ZTF18aaiwzie,ZTF18aaiwzie_alert_4.npy,SN Ia
ZTF18aaiwzie,ZTF18aaiwzie_alert_5.npy,SN Ia
ZTF18aaiwzie,ZTF18aaiwzie_alert_6.npy,SN Ia
ZTF18aaiykoz,ZTF18aaiykoz_alert_0.npy,SN Ia
ZTF18aaiyuqp,ZTF18aaiyuqp_alert_10.npy,Stellar variable
ZTF18aaiyuqp,ZTF18aaiyuqp_alert_11.npy,Stellar variable
ZTF18aaiyuqp,ZTF18aaiyuqp_alert_12.npy,Stellar variable
ZTF18aaiyuqp,ZTF18aaiyuqp_alert_13.npy,Stellar variable
ZTF18aaiyuqp,ZTF18aaiyuqp_alert_14.npy,Stellar variable
ZTF18aaiyuqp,ZTF18aaiyuqp_alert_15.npy,Stellar variable
ZTF18aaiyuqp,ZTF18aaiyuqp_alert_16.npy,Stellar variable
ZTF18aaiyuqp,ZTF18aaiyuqp_alert_17.npy,Stellar variable
ZTF18aaiyuqp,ZTF18aaiyuqp_alert_18.npy,Stellar variable
ZTF18aaiyuqp,ZTF18aaiyuqp_alert_19.npy,Stellar variable
ZTF18aaizerg,ZTF18aaizerg_alert_0.npy,SN Ia
ZTF18aajbvyg,ZTF18aajbvyg_alert_0.npy,AGN
ZTF18aajivpr,ZTF18aajivpr_alert_0.npy,SN Ia
ZTF18aajjhkq,ZTF18aajjhkq_alert_0.npy,SN Ia
ZTF18aajkcdn,ZTF18aajkcdn_alert_0.npy,SN Ia
ZTF18aajkrxi,ZTF18aajkrxi_alert_0.npy,SN Ia
ZTF18aajlxao,ZTF18aajlxao_alert_0.npy,AGN
ZTF18aajnqmp,ZTF18aajnqmp_alert_2.npy,AGN
ZTF18aajnqmp,ZTF18aajnqmp_alert_3.npy,AGN
ZTF18aajpjdi,ZTF18aajpjdi_alert_10.npy,SN Ia
ZTF18aajpjdi,ZTF18aajpjdi_alert_11.npy,SN Ia
ZTF18aajpjdi,ZTF18aajpjdi_alert_12.npy,SN Ia
ZTF18aajpjdi,ZTF18aajpjdi_alert_13.npy,SN Ia
ZTF18aajpjdi,ZTF18aajpjdi_alert_7.npy,SN Ia
ZTF18aajpjdi,ZTF18aajpjdi_alert_8.npy,SN Ia
ZTF18aajpjdi,ZTF18aajpjdi_alert_9.npy,SN Ia
ZTF18aajrwju,ZTF18aajrwju_alert_2.npy,AGN
ZTF18aajrwju,ZTF18aajrwju_alert_3.npy,AGN
ZTF18aajrwju,ZTF18aajrwju_alert_4.npy,AGN
ZTF18aajswer,ZTF18aajswer_alert_0.npy,AGN
ZTF18aakebhi,ZTF18aakebhi_alert_0.npy,AGN
ZTF18aakebod,ZTF18aakebod_alert_0.npy,AGN
ZTF18aakecej,ZTF18aakecej_alert_20.npy,SN Ia
ZTF18aakecej,ZTF18aakecej_alert_22.npy,SN Ia
ZTF18aakecej,ZTF18aakecej_alert_24.npy,SN Ia
ZTF18aakecej,ZTF18aakecej_alert_26.npy,SN Ia
ZTF18aakecej,ZTF18aakecej_alert_28.npy,SN Ia
ZTF18aakecej,ZTF18aakecej_alert_31.npy,SN Ia
ZTF18aakecej,ZTF18aakecej_alert_33.npy,SN Ia
ZTF18aakecej,ZTF18aakecej_alert_35.npy,SN Ia
ZTF18aakecej,ZTF18aakecej_alert_37.npy,SN Ia
ZTF18aakecej,ZTF18aakecej_alert_39.npy,SN Ia
ZTF18aakfabl,ZTF18aakfabl_alert_0.npy,SN IIP
ZTF18aakgzot,ZTF18aakgzot_alert_10.npy,Stellar variable
ZTF18aakgzot,ZTF18aakgzot_alert_11.npy,Stellar variable
ZTF18aakgzot,ZTF18aakgzot_alert_12.npy,Stellar variable
ZTF18aakgzot,ZTF18aakgzot_alert_13.npy,Stellar variable
ZTF18aakgzot,ZTF18aakgzot_alert_14.npy,Stellar variable
ZTF18aakgzot,ZTF18aakgzot_alert_7.npy,Stellar variable
ZTF18aakgzot,ZTF18aakgzot_alert_8.npy,Stellar variable
ZTF18aakgzot,ZTF18aakgzot_alert_9.npy,Stellar variable
ZTF18aakiwbs,ZTF18aakiwbs_alert_0.npy,SN Ia
ZTF18aakkrjm,ZTF18aakkrjm_alert_0.npy,SN Ib
ZTF18aaklpdo,ZTF18aaklpdo_alert_1.npy,SN Ia
ZTF18aakpnyt,ZTF18aakpnyt_alert_2.npy,AGN
ZTF18aakpnyt,ZTF18aakpnyt_alert_3.npy,AGN
ZTF18aakxlbf,ZTF18aakxlbf_alert_0.npy,Stellar variable
ZTF18aalqagx,ZTF18aalqagx_alert_0.npy,Stellar variable
ZTF18aamfsxv,ZTF18aamfsxv_alert_0.npy,AGN
ZTF18aamftst,ZTF18aamftst_alert_1.npy,SN IIn
ZTF18aamgcbt,ZTF18aamgcbt_alert_0.npy,AGN
ZTF18aammlba,ZTF18aammlba_alert_0.npy,Cataclysmic
ZTF18aamnrdd,ZTF18aamnrdd_alert_0.npy,AGN
ZTF18aamvfeb,ZTF18aamvfeb_alert_0.npy,SN Ia
ZTF18aamxzjx,ZTF18aamxzjx_alert_1.npy,AGN
ZTF18aamxzjx,ZTF18aamxzjx_alert_2.npy,AGN
ZTF18aamyexb,ZTF18aamyexb_alert_0.npy,AGN
ZTF18aanjzkp,ZTF18aanjzkp_alert_0.npy,SN Ib
ZTF18aankxqv,ZTF18aankxqv_alert_0.npy,SN Ia
ZTF18aanlzzf,ZTF18aanlzzf_alert_0.npy,AGN
ZTF18aanxlcr,ZTF18aanxlcr_alert_0.npy,SN Ia
ZTF18aaoecso,ZTF18aaoecso_alert_0.npy,AGN
ZTF18aaojsvk,ZTF18aaojsvk_alert_2.npy,AGN
ZTF18aaojsvk,ZTF18aaojsvk_alert_3.npy,AGN
ZTF18aaoxrup,ZTF18aaoxrup_alert_0.npy,SN Ia
ZTF18aapifti,ZTF18aapifti_alert_0.npy,SN IIP
ZTF18aapzqup,ZTF18aapzqup_alert_0.npy,AGN
ZTF18aaqcugm,ZTF18aaqcugm_alert_28.npy,SN Ia
ZTF18aaqcugm,ZTF18aaqcugm_alert_31.npy,SN Ia
ZTF18aaqcugm,ZTF18aaqcugm_alert_34.npy,SN Ia
ZTF18aaqcugm,ZTF18aaqcugm_alert_37.npy,SN Ia
ZTF18aaqcugm,ZTF18aaqcugm_alert_40.npy,SN Ia
ZTF18aaqcugm,ZTF18aaqcugm_alert_43.npy,SN Ia
ZTF18aaqcugm,ZTF18aaqcugm_alert_46.npy,SN Ia
