name,file,type
ZTF18aahhzqn,ZTF18aahhzqn_alert_14.npy,SN Ib
ZTF18aahhzqn,ZTF18aahhzqn_alert_15.npy,SN Ib
ZTF18aahhzqn,ZTF18aahhzqn_alert_16.npy,SN Ib
ZTF18aahhzqn,ZTF18aahhzqn_alert_17.npy,SN Ib
ZTF18aahhzqn,ZTF18aahhzqn_alert_18.npy,SN Ib
ZTF18aahhzqn,ZTF18aahhzqn_alert_9.npy,SN Ib
ZTF18aahmhxu,ZTF18aahmhxu_alert_10.npy,SN II
ZTF18aahmhxu,ZTF18aahmhxu_alert_11.npy,SN II
ZTF18aahmhxu,ZTF18aahmhxu_alert_6.npy,SN II
ZTF18aahmhxu,ZTF18aahmhxu_alert_7.npy,SN II
ZTF18aahmhxu,ZTF18aahmhxu_alert_8.npy,SN II
ZTF18aahmhxu,ZTF18aahmhxu_alert_9.npy,SN II
ZTF18aahqkbt,ZTF18aahqkbt_alert_2.npy,Tidal Disruption Event
ZTF18aahqkbt,ZTF18aahqkbt_alert_3.npy,Tidal Disruption Event
ZTF18aamftst,ZTF18aamftst_alert_1.npy,SN IIn
ZTF18aaovbiy,ZTF18aaovbiy_alert_1.npy,SN Ia
ZTF18aaqfqaa,ZTF18aaqfqaa_alert_10.npy,SN IIP
ZTF18aaqfqaa,ZTF18aaqfqaa_alert_11.npy,SN IIP
ZTF18aaqfqaa,ZTF18aaqfqaa_alert_12.npy,SN IIP
ZTF18aaqfqaa,ZTF18aaqfqaa_alert_13.npy,SN IIP
ZTF18aaqfqaa,ZTF18aaqfqaa_alert_14.npy,SN IIP
ZTF18aaqfqaa,ZTF18aaqfqaa_alert_16.npy,SN IIP
ZTF18aaqfqaa,ZTF18aaqfqaa_alert_17.npy,SN IIP
ZTF18aaqfqaa,ZTF18aaqfqaa_alert_18.npy,SN IIP
ZTF18aaqfqaa,ZTF18aaqfqaa_alert_19.npy,SN IIP
ZTF18aaqfqaa,ZTF18aaqfqaa_alert_20.npy,SN IIP
ZTF18aaqkdwu,ZTF18aaqkdwu_alert_1.npy,SN IIP
ZTF18aaqkdwu,ZTF18aaqkdwu_alert_2.npy,SN IIP
ZTF18aarasof,ZTF18aarasof_alert_10.npy,SN IIn
ZTF18aarasof,ZTF18aarasof_alert_5.npy,SN IIn
ZTF18aarasof,ZTF18aarasof_alert_6.npy,SN IIn
ZTF18aarasof,ZTF18aarasof_alert_7.npy,SN IIn
ZTF18aarasof,ZTF18aarasof_alert_8.npy,SN IIn
ZTF18aarasof,ZTF18aarasof_alert_9.npy,SN IIn
ZTF18aarlukc,ZTF18aarlukc_alert_1.npy,SN Ia
ZTF18aarlukc,ZTF18aarlukc_alert_2.npy,SN Ia
ZTF18aaslhxt,ZTF18aaslhxt_alert_24.npy,SN Ia
ZTF18aaslhxt,ZTF18aaslhxt_alert_27.npy,SN Ia
ZTF18aaslhxt,ZTF18aaslhxt_alert_29.npy,SN Ia
ZTF18aaslhxt,ZTF18aaslhxt_alert_32.npy,SN Ia
ZTF18aaslhxt,ZTF18aaslhxt_alert_34.npy,SN Ia
ZTF18aaslhxt,ZTF18aaslhxt_alert_37.npy,SN Ia
ZTF18aaslhxt,ZTF18aaslhxt_alert_39.npy,SN Ia
ZTF18aaslhxt,ZTF18aaslhxt_alert_42.npy,SN Ia
ZTF18aaslhxt,ZTF18aaslhxt_alert_44.npy,SN Ia
ZTF18aaslhxt,ZTF18aaslhxt_alert_47.npy,SN Ia
ZTF18aasycpd,ZTF18aasycpd_alert_1.npy,SN IIb
ZTF18aasycpd,ZTF18aasycpd_alert_2.npy,SN IIb
ZTF18aatjlhe,ZTF18aatjlhe_alert_1.npy,SN IIP
ZTF18aatlfus,ZTF18aatlfus_alert_16.npy,SN IIP
ZTF18aatlfus,ZTF18aatlfus_alert_18.npy,SN IIP
ZTF18aatlfus,ZTF18aatlfus_alert_20.npy,SN IIP
ZTF18aatlfus,ZTF18aatlfus_alert_21.npy,SN IIP
ZTF18aatlfus,ZTF18aatlfus_alert_23.npy,SN IIP
ZTF18aatlfus,ZTF18aatlfus_alert_25.npy,SN IIP
ZTF18aatlfus,ZTF18aatlfus_alert_27.npy,SN IIP
ZTF18aatlfus,ZTF18aatlfus_alert_28.npy,SN IIP
ZTF18aatlfus,ZTF18aatlfus_alert_30.npy,SN IIP
ZTF18aatlfus,ZTF18aatlfus_alert_32.npy,SN IIP
ZTF18aauvmnq,ZTF18aauvmnq_alert_1.npy,SN Ia
ZTF18aauworo,ZTF18aauworo_alert_1.npy,SN Ia
ZTF18aauworo,ZTF18aauworo_alert_2.npy,SN Ia
ZTF18aauxzle,ZTF18aauxzle_alert_4.npy,SN IIP
ZTF18aauxzle,ZTF18aauxzle_alert_5.npy,SN IIP
ZTF18aauxzle,ZTF18aauxzle_alert_6.npy,SN IIP
ZTF18aauxzle,ZTF18aauxzle_alert_7.npy,SN IIP
ZTF18aauxzle,ZTF18aauxzle_alert_8.npy,SN IIP
ZTF18aavskep,ZTF18aavskep_alert_1.npy,SN IIn
ZTF18aawmeiw,ZTF18aawmeiw_alert_20.npy,SN Ia
ZTF18aawmeiw,ZTF18aawmeiw_alert_22.npy,SN Ia
ZTF18aawmeiw,ZTF18aawmeiw_alert_24.npy,SN Ia
ZTF18aawmeiw,ZTF18aawmeiw_alert_27.npy,SN Ia
ZTF18aawmeiw,ZTF18aawmeiw_alert_29.npy,SN Ia
ZTF18aawmeiw,ZTF18aawmeiw_alert_31.npy,SN Ia
ZTF18aawmeiw,ZTF18aawmeiw_alert_33.npy,SN Ia
ZTF18aawmeiw,ZTF18aawmeiw_alert_36.npy,SN Ia
ZTF18aawmeiw,ZTF18aawmeiw_alert_38.npy,SN Ia
ZTF18aawmeiw,ZTF18aawmeiw_alert_40.npy,SN Ia
ZTF18aaxavsk,ZTF18aaxavsk_alert_10.npy,SN Ia
ZTF18aaxavsk,ZTF18aaxavsk_alert_5.npy,SN Ia
ZTF18aaxavsk,ZTF18aaxavsk_alert_6.npy,SN Ia
ZTF18aaxavsk,ZTF18aaxavsk_alert_7.npy,SN Ia
ZTF18aaxavsk,ZTF18aaxavsk_alert_8.npy,SN Ia
ZTF18aaxavsk,ZTF18aaxavsk_alert_9.npy,SN Ia
ZTF18aaxiuyp,ZTF18aaxiuyp_alert_25.npy,SN Ic
ZTF18aaxiuyp,ZTF18aaxiuyp_alert_28.npy,SN Ic
ZTF18aaxiuyp,ZTF18aaxiuyp_alert_31.npy,SN Ic
ZTF18aaxiuyp,ZTF18aaxiuyp_alert_33.npy,SN Ic
ZTF18aaxiuyp,ZTF18aaxiuyp_alert_36.npy,SN Ic
ZTF18aaxiuyp,ZTF18aaxiuyp_alert_39.npy,SN Ic
ZTF18aaxiuyp,ZTF18aaxiuyp_alert_42.npy,SN Ic
ZTF18aaxiuyp,ZTF18aaxiuyp_alert_44.npy,SN Ic
ZTF18aaxiuyp,ZTF18aaxiuyp_alert_47.npy,SN Ic
ZTF18aaxiuyp,ZTF18aaxiuyp_alert_50.npy,SN Ic
ZTF18aaxjuwy,ZTF18aaxjuwy_alert_3.npy,SN IIn
ZTF18aaxjuwy,ZTF18aaxjuwy_alert_4.npy,SN IIn
ZTF18aaxjuwy,ZTF18aaxjuwy_alert_5.npy,SN IIn
ZTF18aaxkqgy,ZTF18aaxkqgy_alert_17.npy,SN IIP
ZTF18aaxkqgy,ZTF18aaxkqgy_alert_19.npy,SN IIP
ZTF18aaxkqgy,ZTF18aaxkqgy_alert_21.npy,SN IIP
ZTF18aaxkqgy,ZTF18aaxkqgy_alert_23.npy,SN IIP
ZTF18aaxkqgy,ZTF18aaxkqgy_alert_25.npy,SN IIP
ZTF18aaxkqgy,ZTF18aaxkqgy_alert_26.npy,SN IIP
ZTF18aaxkqgy,ZTF18aaxkqgy_alert_28.npy,SN IIP
ZTF18aaxkqgy,ZTF18aaxkqgy_alert_30.npy,SN IIP
ZTF18aaxkqgy,ZTF18aaxkqgy_alert_32.npy,SN IIP
ZTF18aaxkqgy,ZTF18aaxkqgy_alert_34.npy,SN IIP
ZTF18aaxmhvk,ZTF18aaxmhvk_alert_24.npy,SN Ic
ZTF18aaxmhvk,ZTF18aaxmhvk_alert_27.npy,SN Ic
ZTF18aaxmhvk,ZTF18aaxmhvk_alert_29.npy,SN Ic
ZTF18aaxmhvk,ZTF18aaxmhvk_alert_32.npy,SN Ic
ZTF18aaxmhvk,ZTF18aaxmhvk_alert_35.npy,SN Ic
ZTF18aaxmhvk,ZTF18aaxmhvk_alert_37.npy,SN Ic
ZTF18aaxmhvk,ZTF18aaxmhvk_alert_40.npy,SN Ic
ZTF18aaxmhvk,ZTF18aaxmhvk_alert_43.npy,SN Ic
ZTF18aaxmhvk,ZTF18aaxmhvk_alert_45.npy,SN Ic
ZTF18aaxmhvk,ZTF18aaxmhvk_alert_48.npy,SN Ic
ZTF18aaxmixe,ZTF18aaxmixe_alert_2.npy,SN Ia
ZTF18aaxmixe,ZTF18aaxmixe_alert_3.npy,SN Ia
ZTF18aaxnqjb,ZTF18aaxnqjb_alert_1.npy,SN IIP
ZTF18aaxnqjb,ZTF18aaxnqjb_alert_2.npy,SN IIP
ZTF18aaxxewy,ZTF18aaxxewy_alert_3.npy,SN Ia
ZTF18aaxxewy,ZTF18aaxxewy_alert_4.npy,SN Ia
ZTF18aaxxewy,ZTF18aaxxewy_alert_5.npy,SN Ia
ZTF18aaxxewy,ZTF18aaxxewy_alert_6.npy,SN Ia
ZTF18aayjvve,ZTF18aayjvve_alert_21.npy,SN Ia
ZTF18aayjvve,ZTF18aayjvve_alert_23.npy,SN Ia
ZTF18aayjvve,ZTF18aayjvve_alert_26.npy,SN Ia
ZTF18aayjvve,ZTF18aayjvve_alert_28.npy,SN Ia
ZTF18aayjvve,ZTF18aayjvve_alert_30.npy,SN Ia
ZTF18aayjvve,ZTF18aayjvve_alert_33.npy,SN Ia
ZTF18aayjvve,ZTF18aayjvve_alert_35.npy,SN Ia
ZTF18aayjvve,ZTF18aayjvve_alert_37.npy,SN Ia
ZTF18aayjvve,ZTF18aayjvve_alert_40.npy,SN Ia
ZTF18aayjvve,ZTF18aayjvve_alert_42.npy,SN Ia
ZTF18aayyxxp,ZTF18aayyxxp_alert_2.npy,SN IIP
ZTF18aayyxxp,ZTF18aayyxxp_alert_3.npy,SN IIP
ZTF18aazhwnh,ZTF18aazhwnh_alert_4.npy,SN Ia
ZTF18aazhwnh,ZTF18aazhwnh_alert_5.npy,SN Ia
ZTF18aazhwnh,ZTF18aazhwnh_alert_6.npy,SN Ia
ZTF18aazhwnh,ZTF18aazhwnh_alert_7.npy,SN Ia
ZTF18abaelhi,ZTF18abaelhi_alert_1.npy,SN IIP
ZTF18abbpxik,ZTF18abbpxik_alert_3.npy,SN IIP
ZTF18abbpxik,ZTF18abbpxik_alert_4.npy,SN IIP
ZTF18abbpxik,ZTF18abbpxik_alert_5.npy,SN IIP
ZTF18abceakp,ZTF18abceakp_alert_34.npy,SN IIP
ZTF18abceakp,ZTF18abceakp_alert_38.npy,SN IIP
ZTF18abceakp,ZTF18abceakp_alert_41.npy,SN IIP
ZTF18abceakp,ZTF18abceakp_alert_45.npy,SN IIP
ZTF18abceakp,ZTF18abceakp_alert_49.npy,SN IIP
ZTF18abceakp,ZTF18abceakp_alert_52.npy,SN IIP
ZTF18abceakp,ZTF18abceakp_alert_56.npy,SN IIP
ZTF18abceakp,ZTF18abceakp_alert_60.npy,SN IIP
ZTF18abceakp,ZTF18abceakp_alert_63.npy,SN IIP
ZTF18abceakp,ZTF18abceakp_alert_67.npy,SN IIP
ZTF18abcezmh,ZTF18abcezmh_alert_26.npy,SN IIP
ZTF18abcezmh,ZTF18abcezmh_alert_29.npy,SN IIP
ZTF18abcezmh,ZTF18abcezmh_alert_32.npy,SN IIP
ZTF18abcezmh,ZTF18abcezmh_alert_34.npy,SN IIP
ZTF18abcezmh,ZTF18abcezmh_alert_37.npy,SN IIP
ZTF18abcezmh,ZTF18abcezmh_alert_40.npy,SN IIP
ZTF18abcezmh,ZTF18abcezmh_alert_43.npy,SN IIP
ZTF18abcezmh,ZTF18abcezmh_alert_45.npy,SN IIP
ZTF18abcezmh,ZTF18abcezmh_alert_48.npy,SN IIP
ZTF18abcezmh,ZTF18abcezmh_alert_51.npy,SN IIP
ZTF18abcpmwh,ZTF18abcpmwh_alert_3.npy,SN IIP
ZTF18abcpmwh,ZTF18abcpmwh_alert_4.npy,SN IIP
ZTF18abcpmwh,ZTF18abcpmwh_alert_5.npy,SN IIP
ZTF18abcptmt,ZTF18abcptmt_alert_26.npy,SN IIP
ZTF18abcptmt,ZTF18abcptmt_alert_29.npy,SN IIP
ZTF18abcptmt,ZTF18abcptmt_alert_32.npy,SN IIP
ZTF18abcptmt,ZTF18abcptmt_alert_34.npy,SN IIP
ZTF18abcptmt,ZTF18abcptmt_alert_37.npy,SN IIP
ZTF18abcptmt,ZTF18abcptmt_alert_40.npy,SN IIP
ZTF18abcptmt,ZTF18abcptmt_alert_43.npy,SN IIP
ZTF18abcptmt,ZTF18abcptmt_alert_45.npy,SN IIP
ZTF18abcptmt,ZTF18abcptmt_alert_48.npy,SN IIP
ZTF18abcptmt,ZTF18abcptmt_alert_51.npy,SN IIP
ZTF18abcryxz,ZTF18abcryxz_alert_1.npy,SN Ia
ZTF18abcyhju,ZTF18abcyhju_alert_2.npy,SN IIb
ZTF18abcyhju,ZTF18abcyhju_alert_3.npy,SN IIb
ZTF18abcyhju,ZTF18abcyhju_alert_4.npy,SN IIb
ZTF18abcyues,ZTF18abcyues_alert_2.npy,SN IIP
ZTF18abcyues,ZTF18abcyues_alert_3.npy,SN IIP
ZTF18abdbuty,ZTF18abdbuty_alert_20.npy,SN Ia
ZTF18abdbuty,ZTF18abdbuty_alert_22.npy,SN Ia
ZTF18abdbuty,ZTF18abdbuty_alert_24.npy,SN Ia
ZTF18abdbuty,ZTF18abdbuty_alert_26.npy,SN Ia
ZTF18abdbuty,ZTF18abdbuty_alert_28.npy,SN Ia
ZTF18abdbuty,ZTF18abdbuty_alert_31.npy,SN Ia
ZTF18abdbuty,ZTF18abdbuty_alert_33.npy,SN Ia
ZTF18abdbuty,ZTF18abdbuty_alert_35.npy,SN Ia
ZTF18abdbuty,ZTF18abdbuty_alert_37.npy,SN Ia
ZTF18abdbuty,ZTF18abdbuty_alert_39.npy,SN Ia
ZTF18abdfydj,ZTF18abdfydj_alert_24.npy,SN Ia
ZTF18abdfydj,ZTF18abdfydj_alert_27.npy,SN Ia
ZTF18abdfydj,ZTF18abdfydj_alert_29.npy,SN Ia
ZTF18abdfydj,ZTF18abdfydj_alert_32.npy,SN Ia
ZTF18abdfydj,ZTF18abdfydj_alert_35.npy,SN Ia
ZTF18abdfydj,ZTF18abdfydj_alert_37.npy,SN Ia
ZTF18abdfydj,ZTF18abdfydj_alert_40.npy,SN Ia
ZTF18abdfydj,ZTF18abdfydj_alert_43.npy,SN Ia
ZTF18abdfydj,ZTF18abdfydj_alert_45.npy,SN Ia
ZTF18abdfydj,ZTF18abdfydj_alert_48.npy,SN Ia
ZTF18abdjmfh,ZTF18abdjmfh_alert_1.npy,SN IIP
ZTF18abdjmfh,ZTF18abdjmfh_alert_2.npy,SN IIP
ZTF18abdkkwa,ZTF18abdkkwa_alert_20.npy,SN Ic
ZTF18abdkkwa,ZTF18abdkkwa_alert_22.npy,SN Ic
ZTF18abdkkwa,ZTF18abdkkwa_alert_24.npy,SN Ic
ZTF18abdkkwa,ZTF18abdkkwa_alert_26.npy,SN Ic
ZTF18abdkkwa,ZTF18abdkkwa_alert_28.npy,SN Ic
ZTF18abdkkwa,ZTF18abdkkwa_alert_31.npy,SN Ic
ZTF18abdkkwa,ZTF18abdkkwa_alert_33.npy,SN Ic
ZTF18abdkkwa,ZTF18abdkkwa_alert_35.npy,SN Ic
ZTF18abdkkwa,ZTF18abdkkwa_alert_37.npy,SN Ic
ZTF18abdkkwa,ZTF18abdkkwa_alert_39.npy,SN Ic
ZTF18abdmlya,ZTF18abdmlya_alert_1.npy,SN IIb
ZTF18abdmlya,ZTF18abdmlya_alert_2.npy,SN IIb
ZTF18abdrbqp,ZTF18abdrbqp_alert_2.npy,SN IIP
ZTF18abdrbqp,ZTF18abdrbqp_alert_3.npy,SN IIP
ZTF18abdrbqp,ZTF18abdrbqp_alert_4.npy,SN IIP
ZTF18abeajml,ZTF18abeajml_alert_24.npy,SN IIP
ZTF18abeajml,ZTF18abeajml_alert_27.npy,SN IIP
ZTF18abeajml,ZTF18abeajml_alert_29.npy,SN IIP
ZTF18abeajml,ZTF18abeajml_alert_32.npy,SN IIP
ZTF18abeajml,ZTF18abeajml_alert_35.npy,SN IIP
ZTF18abeajml,ZTF18abeajml_alert_37.npy,SN IIP
ZTF18abeajml,ZTF18abeajml_alert_40.npy,SN IIP
ZTF18abeajml,ZTF18abeajml_alert_43.npy,SN IIP
ZTF18abeajml,ZTF18abeajml_alert_45.npy,SN IIP
ZTF18abeajml,ZTF18abeajml_alert_48.npy,SN IIP
ZTF18abecbks,ZTF18abecbks_alert_12.npy,SN Ic
ZTF18abecbks,ZTF18abecbks_alert_13.npy,SN Ic
ZTF18abecbks,ZTF18abecbks_alert_15.npy,SN Ic
ZTF18abecbks,ZTF18abecbks_alert_16.npy,SN Ic
ZTF18abecbks,ZTF18abecbks_alert_17.npy,SN Ic
ZTF18abecbks,ZTF18abecbks_alert_19.npy,SN Ic
ZTF18abecbks,ZTF18abecbks_alert_20.npy,SN Ic
ZTF18abecbks,ZTF18abecbks_alert_21.npy,SN Ic
ZTF18abecbks,ZTF18abecbks_alert_23.npy,SN Ic
ZTF18abecbks,ZTF18abecbks_alert_24.npy,SN Ic
ZTF18abesqnb,ZTF18abesqnb_alert_5.npy,SN IIb
ZTF18abesqnb,ZTF18abesqnb_alert_6.npy,SN IIb
ZTF18abesqnb,ZTF18abesqnb_alert_7.npy,SN IIb
ZTF18abesqnb,ZTF18abesqnb_alert_8.npy,SN IIb
ZTF18abesqnb,ZTF18abesqnb_alert_9.npy,SN IIb
ZTF18abeyqpr,ZTF18abeyqpr_alert_14.npy,SN Ic
ZTF18abeyqpr,ZTF18abeyqpr_alert_15.npy,SN Ic
ZTF18abeyqpr,ZTF18abeyqpr_alert_17.npy,SN Ic
ZTF18abeyqpr,ZTF18abeyqpr_alert_18.npy,SN Ic
ZTF18abeyqpr,ZTF18abeyqpr_alert_20.npy,SN Ic
ZTF18abeyqpr,ZTF18abeyqpr_alert_21.npy,SN Ic
ZTF18abeyqpr,ZTF18abeyqpr_alert_23.npy,SN Ic
ZTF18abeyqpr,ZTF18abeyqpr_alert_24.npy,SN Ic
ZTF18abeyqpr,ZTF18abeyqpr_alert_26.npy,SN Ic
ZTF18abeyqpr,ZTF18abeyqpr_alert_27.npy,SN Ic
ZTF18abfzhct,ZTF18abfzhct_alert_19.npy,SN Ic
ZTF18abfzhct,ZTF18abfzhct_alert_21.npy,SN Ic
ZTF18abfzhct,ZTF18abfzhct_alert_23.npy,SN Ic
ZTF18abfzhct,ZTF18abfzhct_alert_25.npy,SN Ic
ZTF18abfzhct,ZTF18abfzhct_alert_27.npy,SN Ic
ZTF18abfzhct,ZTF18abfzhct_alert_29.npy,SN Ic
ZTF18abfzhct,ZTF18abfzhct_alert_31.npy,SN Ic
ZTF18abfzhct,ZTF18abfzhct_alert_33.npy,SN Ic
ZTF18abfzhct,ZTF18abfzhct_alert_35.npy,SN Ic
ZTF18abfzhct,ZTF18abfzhct_alert_37.npy,SN Ic
ZTF18abgkjff,ZTF18abgkjff_alert_1.npy,SN Ia
ZTF18abgladq,ZTF18abgladq_alert_2.npy,SN IIP
ZTF18abgladq,ZTF18abgladq_alert_3.npy,SN IIP
ZTF18abgladq,ZTF18abgladq_alert_4.npy,SN IIP
ZTF18abgrbjb,ZTF18abgrbjb_alert_20.npy,SN IIb
ZTF18abgrbjb,ZTF18abgrbjb_alert_22.npy,SN IIb
ZTF18abgrbjb,ZTF18abgrbjb_alert_24.npy,SN IIb
ZTF18abgrbjb,ZTF18abgrbjb_alert_27.npy,SN IIb
ZTF18abgrbjb,ZTF18abgrbjb_alert_29.npy,SN IIb
ZTF18abgrbjb,ZTF18abgrbjb_alert_31.npy,SN IIb
ZTF18abgrbjb,ZTF18abgrbjb_alert_33.npy,SN IIb
ZTF18abgrbjb,ZTF18abgrbjb_alert_36.npy,SN IIb
ZTF18abgrbjb,ZTF18abgrbjb_alert_38.npy,SN IIb
ZTF18abgrbjb,ZTF18abgrbjb_alert_40.npy,SN IIb
ZTF18abgzkmf,ZTF18abgzkmf_alert_1.npy,SN IIP
ZTF18abgzkmf,ZTF18abgzkmf_alert_2.npy,SN IIP
ZTF18abiiqdl,ZTF18abiiqdl_alert_4.npy,SN IIP
ZTF18abiiqdl,ZTF18abiiqdl_alert_5.npy,SN IIP
ZTF18abiiqdl,ZTF18abiiqdl_alert_6.npy,SN IIP
ZTF18abiiqdl,ZTF18abiiqdl_alert_7.npy,SN IIP
ZTF18abiiqdl,ZTF18abiiqdl_alert_8.npy,SN IIP
ZTF18abimhfu,ZTF18abimhfu_alert_19.npy,SN IIP
ZTF18abimhfu,ZTF18abimhfu_alert_21.npy,SN IIP
ZTF18abimhfu,ZTF18abimhfu_alert_23.npy,SN IIP
ZTF18abimhfu,ZTF18abimhfu_alert_25.npy,SN IIP
ZTF18abimhfu,ZTF18abimhfu_alert_27.npy,SN IIP
ZTF18abimhfu,ZTF18abimhfu_alert_29.npy,SN IIP
ZTF18abimhfu,ZTF18abimhfu_alert_31.npy,SN IIP
ZTF18abimhfu,ZTF18abimhfu_alert_33.npy,SN IIP
ZTF18abimhfu,ZTF18abimhfu_alert_35.npy,SN IIP
ZTF18abimhfu,ZTF18abimhfu_alert_37.npy,SN IIP
ZTF18abjgyyr,ZTF18abjgyyr_alert_1.npy,SN Ia
ZTF18abjgyyr,ZTF18abjgyyr_alert_2.npy,SN Ia
ZTF18abjkryl,ZTF18abjkryl_alert_1.npy,SN IIP
ZTF18abjkryl,ZTF18abjkryl_alert_2.npy,SN IIP
ZTF18abjrbza,ZTF18abjrbza_alert_1.npy,SN Ic
ZTF18abjtgdo,ZTF18abjtgdo_alert_13.npy,SN Ia
ZTF18abjtgdo,ZTF18abjtgdo_alert_14.npy,SN Ia
ZTF18abjtgdo,ZTF18abjtgdo_alert_16.npy,SN Ia
ZTF18abjtgdo,ZTF18abjtgdo_alert_17.npy,SN Ia
ZTF18abjtgdo,ZTF18abjtgdo_alert_19.npy,SN Ia
ZTF18abjtgdo,ZTF18abjtgdo_alert_20.npy,SN Ia
ZTF18abjtgdo,ZTF18abjtgdo_alert_22.npy,SN Ia
ZTF18abjtgdo,ZTF18abjtgdo_alert_23.npy,SN Ia
ZTF18abjtgdo,ZTF18abjtgdo_alert_25.npy,SN Ia
ZTF18abjtgdo,ZTF18abjtgdo_alert_26.npy,SN Ia
ZTF18abjyime,ZTF18abjyime_alert_2.npy,SN Ia
ZTF18abjyime,ZTF18abjyime_alert_3.npy,SN Ia
ZTF18abjyjdz,ZTF18abjyjdz_alert_2.npy,SN Ib
ZTF18abjyjdz,ZTF18abjyjdz_alert_3.npy,SN Ib
ZTF18abkhcwl,ZTF18abkhcwl_alert_15.npy,SN Ia
ZTF18abkhcwl,ZTF18abkhcwl_alert_17.npy,SN Ia
